"Provincia"	"Municipio"	"Partido"	"VotosMuni"
"16097"	"SALAMANCA"	"PERALEJOS DE ARRIBA"	"Cs"	5
"16098"	"SALAMANCA"	"PERALEJOS DE ARRIBA"	"IU"	0
"16099"	"SALAMANCA"	"PERALEJOS DE ARRIBA"	"PACMA"	0
"16100"	"SALAMANCA"	"PERALEJOS DE ARRIBA"	"Podemos"	1
"16101"	"SALAMANCA"	"PERALEJOS DE ARRIBA"	"PP"	12
"16102"	"SALAMANCA"	"PERALEJOS DE ARRIBA"	"PREPAL"	0
"16103"	"SALAMANCA"	"PERALEJOS DE ARRIBA"	"PSOE"	9
"16104"	"SALAMANCA"	"PERALEJOS DE ARRIBA"	"UPL"	0
"16105"	"SALAMANCA"	"PERALEJOS DE ARRIBA"	"VOX"	1
"16106"	"SALAMANCA"	"PERALEJOS DE ARRIBA"	"Votos en blanco"	0
"16107"	"SALAMANCA"	"PERALEJOS DE ARRIBA"	"Votos nulos"	0
"16108"	"SALAMANCA"	"PEREÑA DE LA RIBERA"	"CONTIGO"	0
"16109"	"SALAMANCA"	"PEREÑA DE LA RIBERA"	"Cs"	18
"16110"	"SALAMANCA"	"PEREÑA DE LA RIBERA"	"IU"	3
"16111"	"SALAMANCA"	"PEREÑA DE LA RIBERA"	"PACMA"	1
"16112"	"SALAMANCA"	"PEREÑA DE LA RIBERA"	"Podemos"	2
"16113"	"SALAMANCA"	"PEREÑA DE LA RIBERA"	"PP"	62
"16114"	"SALAMANCA"	"PEREÑA DE LA RIBERA"	"PREPAL"	0
"16115"	"SALAMANCA"	"PEREÑA DE LA RIBERA"	"PSOE"	154
"16116"	"SALAMANCA"	"PEREÑA DE LA RIBERA"	"UPL"	0
"16117"	"SALAMANCA"	"PEREÑA DE LA RIBERA"	"VOX"	6
"16118"	"SALAMANCA"	"PEREÑA DE LA RIBERA"	"Votos en blanco"	0
"16119"	"SALAMANCA"	"PEREÑA DE LA RIBERA"	"Votos nulos"	2
"16120"	"SALAMANCA"	"PEROMINGO"	"CONTIGO"	0
"16121"	"SALAMANCA"	"PEROMINGO"	"Cs"	12
"16122"	"SALAMANCA"	"PEROMINGO"	"IU"	0
"16123"	"SALAMANCA"	"PEROMINGO"	"PACMA"	0
"16124"	"SALAMANCA"	"PEROMINGO"	"Podemos"	0
"16125"	"SALAMANCA"	"PEROMINGO"	"PP"	33
"16126"	"SALAMANCA"	"PEROMINGO"	"PREPAL"	0
"16127"	"SALAMANCA"	"PEROMINGO"	"PSOE"	10
"16128"	"SALAMANCA"	"PEROMINGO"	"UPL"	0
"16129"	"SALAMANCA"	"PEROMINGO"	"VOX"	17
"16130"	"SALAMANCA"	"PEROMINGO"	"Votos en blanco"	4
"16131"	"SALAMANCA"	"PEROMINGO"	"Votos nulos"	0
"16132"	"SALAMANCA"	"PINEDAS"	"CONTIGO"	0
"16133"	"SALAMANCA"	"PINEDAS"	"Cs"	17
"16134"	"SALAMANCA"	"PINEDAS"	"IU"	0
"16135"	"SALAMANCA"	"PINEDAS"	"PACMA"	0
"16136"	"SALAMANCA"	"PINEDAS"	"Podemos"	0
"16137"	"SALAMANCA"	"PINEDAS"	"PP"	47
"16138"	"SALAMANCA"	"PINEDAS"	"PREPAL"	0
"16139"	"SALAMANCA"	"PINEDAS"	"PSOE"	14
"16140"	"SALAMANCA"	"PINEDAS"	"UPL"	0
"16141"	"SALAMANCA"	"PINEDAS"	"VOX"	3
"16142"	"SALAMANCA"	"PINEDAS"	"Votos en blanco"	0
"16143"	"SALAMANCA"	"PINEDAS"	"Votos nulos"	1
"16144"	"SALAMANCA"	"PITIEGUA"	"CONTIGO"	0
"16145"	"SALAMANCA"	"PITIEGUA"	"Cs"	24
"16146"	"SALAMANCA"	"PITIEGUA"	"IU"	0
"16147"	"SALAMANCA"	"PITIEGUA"	"PACMA"	0
"16148"	"SALAMANCA"	"PITIEGUA"	"Podemos"	1
"16149"	"SALAMANCA"	"PITIEGUA"	"PP"	60
"16150"	"SALAMANCA"	"PITIEGUA"	"PREPAL"	0
"16151"	"SALAMANCA"	"PITIEGUA"	"PSOE"	52
"16152"	"SALAMANCA"	"PITIEGUA"	"UPL"	1
"16153"	"SALAMANCA"	"PITIEGUA"	"VOX"	5
"16154"	"SALAMANCA"	"PITIEGUA"	"Votos en blanco"	1
"16155"	"SALAMANCA"	"PITIEGUA"	"Votos nulos"	1
"16156"	"SALAMANCA"	"PIZARRAL"	"CONTIGO"	0
"16157"	"SALAMANCA"	"PIZARRAL"	"Cs"	5
"16158"	"SALAMANCA"	"PIZARRAL"	"IU"	0
"16159"	"SALAMANCA"	"PIZARRAL"	"PACMA"	0
"16160"	"SALAMANCA"	"PIZARRAL"	"Podemos"	0
"16161"	"SALAMANCA"	"PIZARRAL"	"PP"	16
"16162"	"SALAMANCA"	"PIZARRAL"	"PREPAL"	0
"16163"	"SALAMANCA"	"PIZARRAL"	"PSOE"	4
"16164"	"SALAMANCA"	"PIZARRAL"	"UPL"	0
"16165"	"SALAMANCA"	"PIZARRAL"	"VOX"	2
"16166"	"SALAMANCA"	"PIZARRAL"	"Votos en blanco"	2
"16167"	"SALAMANCA"	"PIZARRAL"	"Votos nulos"	0
"16168"	"SALAMANCA"	"POVEDA DE LAS CINTAS"	"CONTIGO"	1
"16169"	"SALAMANCA"	"POVEDA DE LAS CINTAS"	"Cs"	30
"16170"	"SALAMANCA"	"POVEDA DE LAS CINTAS"	"IU"	1
"16171"	"SALAMANCA"	"POVEDA DE LAS CINTAS"	"PACMA"	0
"16172"	"SALAMANCA"	"POVEDA DE LAS CINTAS"	"Podemos"	1
"16173"	"SALAMANCA"	"POVEDA DE LAS CINTAS"	"PP"	65
"16174"	"SALAMANCA"	"POVEDA DE LAS CINTAS"	"PREPAL"	0
"16175"	"SALAMANCA"	"POVEDA DE LAS CINTAS"	"PSOE"	43
"16176"	"SALAMANCA"	"POVEDA DE LAS CINTAS"	"UPL"	1
"16177"	"SALAMANCA"	"POVEDA DE LAS CINTAS"	"VOX"	3
"16178"	"SALAMANCA"	"POVEDA DE LAS CINTAS"	"Votos en blanco"	2
"16179"	"SALAMANCA"	"POVEDA DE LAS CINTAS"	"Votos nulos"	3
"16180"	"SALAMANCA"	"POZOS DE HINOJO"	"CONTIGO"	0
"16181"	"SALAMANCA"	"POZOS DE HINOJO"	"Cs"	3
"16182"	"SALAMANCA"	"POZOS DE HINOJO"	"IU"	3
"16183"	"SALAMANCA"	"POZOS DE HINOJO"	"PACMA"	0
"16184"	"SALAMANCA"	"POZOS DE HINOJO"	"Podemos"	1
"16185"	"SALAMANCA"	"POZOS DE HINOJO"	"PP"	19
"16186"	"SALAMANCA"	"POZOS DE HINOJO"	"PREPAL"	0
"16187"	"SALAMANCA"	"POZOS DE HINOJO"	"PSOE"	7
"16188"	"SALAMANCA"	"POZOS DE HINOJO"	"UPL"	0
"16189"	"SALAMANCA"	"POZOS DE HINOJO"	"VOX"	2
"16190"	"SALAMANCA"	"POZOS DE HINOJO"	"Votos en blanco"	0
"16191"	"SALAMANCA"	"POZOS DE HINOJO"	"Votos nulos"	0
"16192"	"SALAMANCA"	"PUEBLA DE AZABA"	"CONTIGO"	0
"16193"	"SALAMANCA"	"PUEBLA DE AZABA"	"Cs"	19
"16194"	"SALAMANCA"	"PUEBLA DE AZABA"	"IU"	0
"16195"	"SALAMANCA"	"PUEBLA DE AZABA"	"PACMA"	0
"16196"	"SALAMANCA"	"PUEBLA DE AZABA"	"Podemos"	2
"16197"	"SALAMANCA"	"PUEBLA DE AZABA"	"PP"	50
"16198"	"SALAMANCA"	"PUEBLA DE AZABA"	"PREPAL"	0
"16199"	"SALAMANCA"	"PUEBLA DE AZABA"	"PSOE"	31
"16200"	"SALAMANCA"	"PUEBLA DE AZABA"	"UPL"	0
"16201"	"SALAMANCA"	"PUEBLA DE AZABA"	"VOX"	2
"16202"	"SALAMANCA"	"PUEBLA DE AZABA"	"Votos en blanco"	2
"16203"	"SALAMANCA"	"PUEBLA DE AZABA"	"Votos nulos"	1
"16204"	"SALAMANCA"	"PUEBLA DE SAN MEDEL"	"CONTIGO"	0
"16205"	"SALAMANCA"	"PUEBLA DE SAN MEDEL"	"Cs"	5
"16206"	"SALAMANCA"	"PUEBLA DE SAN MEDEL"	"IU"	0
"16207"	"SALAMANCA"	"PUEBLA DE SAN MEDEL"	"PACMA"	1
"16208"	"SALAMANCA"	"PUEBLA DE SAN MEDEL"	"Podemos"	0
"16209"	"SALAMANCA"	"PUEBLA DE SAN MEDEL"	"PP"	15
"16210"	"SALAMANCA"	"PUEBLA DE SAN MEDEL"	"PREPAL"	0
"16211"	"SALAMANCA"	"PUEBLA DE SAN MEDEL"	"PSOE"	2
"16212"	"SALAMANCA"	"PUEBLA DE SAN MEDEL"	"UPL"	0
"16213"	"SALAMANCA"	"PUEBLA DE SAN MEDEL"	"VOX"	3
"16214"	"SALAMANCA"	"PUEBLA DE SAN MEDEL"	"Votos en blanco"	0
"16215"	"SALAMANCA"	"PUEBLA DE SAN MEDEL"	"Votos nulos"	0
"16216"	"SALAMANCA"	"PUEBLA DE YELTES"	"CONTIGO"	0
"16217"	"SALAMANCA"	"PUEBLA DE YELTES"	"Cs"	21
"16218"	"SALAMANCA"	"PUEBLA DE YELTES"	"IU"	1
"16219"	"SALAMANCA"	"PUEBLA DE YELTES"	"PACMA"	1
"16220"	"SALAMANCA"	"PUEBLA DE YELTES"	"Podemos"	4
"16221"	"SALAMANCA"	"PUEBLA DE YELTES"	"PP"	29
"16222"	"SALAMANCA"	"PUEBLA DE YELTES"	"PREPAL"	0
"16223"	"SALAMANCA"	"PUEBLA DE YELTES"	"PSOE"	50
"16224"	"SALAMANCA"	"PUEBLA DE YELTES"	"UPL"	0
"16225"	"SALAMANCA"	"PUEBLA DE YELTES"	"VOX"	6
"16226"	"SALAMANCA"	"PUEBLA DE YELTES"	"Votos en blanco"	0
"16227"	"SALAMANCA"	"PUEBLA DE YELTES"	"Votos nulos"	0
"16228"	"SALAMANCA"	"PUENTE DEL CONGOSTO"	"CONTIGO"	1
"16229"	"SALAMANCA"	"PUENTE DEL CONGOSTO"	"Cs"	15
"16230"	"SALAMANCA"	"PUENTE DEL CONGOSTO"	"IU"	3
"16231"	"SALAMANCA"	"PUENTE DEL CONGOSTO"	"PACMA"	2
"16232"	"SALAMANCA"	"PUENTE DEL CONGOSTO"	"Podemos"	12
"16233"	"SALAMANCA"	"PUENTE DEL CONGOSTO"	"PP"	71
"16234"	"SALAMANCA"	"PUENTE DEL CONGOSTO"	"PREPAL"	0
"16235"	"SALAMANCA"	"PUENTE DEL CONGOSTO"	"PSOE"	51
"16236"	"SALAMANCA"	"PUENTE DEL CONGOSTO"	"UPL"	0
"16237"	"SALAMANCA"	"PUENTE DEL CONGOSTO"	"VOX"	12
"16238"	"SALAMANCA"	"PUENTE DEL CONGOSTO"	"Votos en blanco"	4
"16239"	"SALAMANCA"	"PUENTE DEL CONGOSTO"	"Votos nulos"	4
"16240"	"SALAMANCA"	"PUERTAS"	"CONTIGO"	0
"16241"	"SALAMANCA"	"PUERTAS"	"Cs"	5
"16242"	"SALAMANCA"	"PUERTAS"	"IU"	0
"16243"	"SALAMANCA"	"PUERTAS"	"PACMA"	0
"16244"	"SALAMANCA"	"PUERTAS"	"Podemos"	0
"16245"	"SALAMANCA"	"PUERTAS"	"PP"	42
"16246"	"SALAMANCA"	"PUERTAS"	"PREPAL"	0
"16247"	"SALAMANCA"	"PUERTAS"	"PSOE"	3
"16248"	"SALAMANCA"	"PUERTAS"	"UPL"	0
"16249"	"SALAMANCA"	"PUERTAS"	"VOX"	4
"16250"	"SALAMANCA"	"PUERTAS"	"Votos en blanco"	1
"16251"	"SALAMANCA"	"PUERTAS"	"Votos nulos"	0
"16252"	"SALAMANCA"	"PUERTO DE BEJAR"	"CONTIGO"	0
"16253"	"SALAMANCA"	"PUERTO DE BEJAR"	"Cs"	17
"16254"	"SALAMANCA"	"PUERTO DE BEJAR"	"IU"	0
"16255"	"SALAMANCA"	"PUERTO DE BEJAR"	"PACMA"	2
"16256"	"SALAMANCA"	"PUERTO DE BEJAR"	"Podemos"	14
"16257"	"SALAMANCA"	"PUERTO DE BEJAR"	"PP"	106
"16258"	"SALAMANCA"	"PUERTO DE BEJAR"	"PREPAL"	0
"16259"	"SALAMANCA"	"PUERTO DE BEJAR"	"PSOE"	126
"16260"	"SALAMANCA"	"PUERTO DE BEJAR"	"UPL"	0
"16261"	"SALAMANCA"	"PUERTO DE BEJAR"	"VOX"	9
"16262"	"SALAMANCA"	"PUERTO DE BEJAR"	"Votos en blanco"	2
"16263"	"SALAMANCA"	"PUERTO DE BEJAR"	"Votos nulos"	4
"16264"	"SALAMANCA"	"PUERTO SEGURO"	"CONTIGO"	0
"16265"	"SALAMANCA"	"PUERTO SEGURO"	"Cs"	2
"16266"	"SALAMANCA"	"PUERTO SEGURO"	"IU"	0
"16267"	"SALAMANCA"	"PUERTO SEGURO"	"PACMA"	0
"16268"	"SALAMANCA"	"PUERTO SEGURO"	"Podemos"	5
"16269"	"SALAMANCA"	"PUERTO SEGURO"	"PP"	22
"16270"	"SALAMANCA"	"PUERTO SEGURO"	"PREPAL"	0
"16271"	"SALAMANCA"	"PUERTO SEGURO"	"PSOE"	11
"16272"	"SALAMANCA"	"PUERTO SEGURO"	"UPL"	0
"16273"	"SALAMANCA"	"PUERTO SEGURO"	"VOX"	4
"16274"	"SALAMANCA"	"PUERTO SEGURO"	"Votos en blanco"	0
"16275"	"SALAMANCA"	"PUERTO SEGURO"	"Votos nulos"	0
"16276"	"SALAMANCA"	"RAGAMA"	"CONTIGO"	0
"16277"	"SALAMANCA"	"RAGAMA"	"Cs"	11
"16278"	"SALAMANCA"	"RAGAMA"	"IU"	5
"16279"	"SALAMANCA"	"RAGAMA"	"PACMA"	1
"16280"	"SALAMANCA"	"RAGAMA"	"Podemos"	3
"16281"	"SALAMANCA"	"RAGAMA"	"PP"	51
"16282"	"SALAMANCA"	"RAGAMA"	"PREPAL"	0
"16283"	"SALAMANCA"	"RAGAMA"	"PSOE"	97
"16284"	"SALAMANCA"	"RAGAMA"	"UPL"	0
"16285"	"SALAMANCA"	"RAGAMA"	"VOX"	4
"16286"	"SALAMANCA"	"RAGAMA"	"Votos en blanco"	4
"16287"	"SALAMANCA"	"RAGAMA"	"Votos nulos"	5
"16288"	"SALAMANCA"	"RETORTILLO"	"CONTIGO"	1
"16289"	"SALAMANCA"	"RETORTILLO"	"Cs"	20
"16290"	"SALAMANCA"	"RETORTILLO"	"IU"	1
"16291"	"SALAMANCA"	"RETORTILLO"	"PACMA"	0
"16292"	"SALAMANCA"	"RETORTILLO"	"Podemos"	15
"16293"	"SALAMANCA"	"RETORTILLO"	"PP"	48
"16294"	"SALAMANCA"	"RETORTILLO"	"PREPAL"	0
"16295"	"SALAMANCA"	"RETORTILLO"	"PSOE"	49
"16296"	"SALAMANCA"	"RETORTILLO"	"UPL"	0
"16297"	"SALAMANCA"	"RETORTILLO"	"VOX"	9
"16298"	"SALAMANCA"	"RETORTILLO"	"Votos en blanco"	3
"16299"	"SALAMANCA"	"RETORTILLO"	"Votos nulos"	3
"16300"	"SALAMANCA"	"ROBLEDA"	"CONTIGO"	0
"16301"	"SALAMANCA"	"ROBLEDA"	"Cs"	41
"16302"	"SALAMANCA"	"ROBLEDA"	"IU"	3
"16303"	"SALAMANCA"	"ROBLEDA"	"PACMA"	0
"16304"	"SALAMANCA"	"ROBLEDA"	"Podemos"	10
"16305"	"SALAMANCA"	"ROBLEDA"	"PP"	104
"16306"	"SALAMANCA"	"ROBLEDA"	"PREPAL"	1
"16307"	"SALAMANCA"	"ROBLEDA"	"PSOE"	158
"16308"	"SALAMANCA"	"ROBLEDA"	"UPL"	2
"16309"	"SALAMANCA"	"ROBLEDA"	"VOX"	7
"16310"	"SALAMANCA"	"ROBLEDA"	"Votos en blanco"	3
"16311"	"SALAMANCA"	"ROBLEDA"	"Votos nulos"	5
"16312"	"SALAMANCA"	"ROBLIZA DE COJOS"	"CONTIGO"	0
"16313"	"SALAMANCA"	"ROBLIZA DE COJOS"	"Cs"	20
"16314"	"SALAMANCA"	"ROBLIZA DE COJOS"	"IU"	2
"16315"	"SALAMANCA"	"ROBLIZA DE COJOS"	"PACMA"	0
"16316"	"SALAMANCA"	"ROBLIZA DE COJOS"	"Podemos"	0
"16317"	"SALAMANCA"	"ROBLIZA DE COJOS"	"PP"	69
"16318"	"SALAMANCA"	"ROBLIZA DE COJOS"	"PREPAL"	0
"16319"	"SALAMANCA"	"ROBLIZA DE COJOS"	"PSOE"	41
"16320"	"SALAMANCA"	"ROBLIZA DE COJOS"	"UPL"	0
"16321"	"SALAMANCA"	"ROBLIZA DE COJOS"	"VOX"	9
"16322"	"SALAMANCA"	"ROBLIZA DE COJOS"	"Votos en blanco"	0
"16323"	"SALAMANCA"	"ROBLIZA DE COJOS"	"Votos nulos"	2
"16324"	"SALAMANCA"	"ROLLAN"	"CONTIGO"	0
"16325"	"SALAMANCA"	"ROLLAN"	"Cs"	20
"16326"	"SALAMANCA"	"ROLLAN"	"IU"	0
"16327"	"SALAMANCA"	"ROLLAN"	"PACMA"	0
"16328"	"SALAMANCA"	"ROLLAN"	"Podemos"	0
"16329"	"SALAMANCA"	"ROLLAN"	"PP"	105
"16330"	"SALAMANCA"	"ROLLAN"	"PREPAL"	0
"16331"	"SALAMANCA"	"ROLLAN"	"PSOE"	128
"16332"	"SALAMANCA"	"ROLLAN"	"UPL"	1
"16333"	"SALAMANCA"	"ROLLAN"	"VOX"	13
"16334"	"SALAMANCA"	"ROLLAN"	"Votos en blanco"	2
"16335"	"SALAMANCA"	"ROLLAN"	"Votos nulos"	6
"16336"	"SALAMANCA"	"SAELICES EL CHICO"	"CONTIGO"	1
"16337"	"SALAMANCA"	"SAELICES EL CHICO"	"Cs"	20
"16338"	"SALAMANCA"	"SAELICES EL CHICO"	"IU"	2
"16339"	"SALAMANCA"	"SAELICES EL CHICO"	"PACMA"	1
"16340"	"SALAMANCA"	"SAELICES EL CHICO"	"Podemos"	1
"16341"	"SALAMANCA"	"SAELICES EL CHICO"	"PP"	39
"16342"	"SALAMANCA"	"SAELICES EL CHICO"	"PREPAL"	0
"16343"	"SALAMANCA"	"SAELICES EL CHICO"	"PSOE"	43
"16344"	"SALAMANCA"	"SAELICES EL CHICO"	"UPL"	2
"16345"	"SALAMANCA"	"SAELICES EL CHICO"	"VOX"	6
"16346"	"SALAMANCA"	"SAELICES EL CHICO"	"Votos en blanco"	0
"16347"	"SALAMANCA"	"SAELICES EL CHICO"	"Votos nulos"	0
"16348"	"SALAMANCA"	"SALAMANCA"	"CONTIGO"	372
"16349"	"SALAMANCA"	"SALAMANCA"	"Cs"	11909
"16350"	"SALAMANCA"	"SALAMANCA"	"IU"	1129
"16351"	"SALAMANCA"	"SALAMANCA"	"PACMA"	410
"16352"	"SALAMANCA"	"SALAMANCA"	"Podemos"	3865
"16353"	"SALAMANCA"	"SALAMANCA"	"PP"	27050
"16354"	"SALAMANCA"	"SALAMANCA"	"PREPAL"	180
"16355"	"SALAMANCA"	"SALAMANCA"	"PSOE"	25278
"16356"	"SALAMANCA"	"SALAMANCA"	"UPL"	226
"16357"	"SALAMANCA"	"SALAMANCA"	"VOX"	3503
"16358"	"SALAMANCA"	"SALAMANCA"	"Votos en blanco"	557
"16359"	"SALAMANCA"	"SALAMANCA"	"Votos nulos"	532
"16360"	"SALAMANCA"	"SALDEANA"	"CONTIGO"	0
"16361"	"SALAMANCA"	"SALDEANA"	"Cs"	3
"16362"	"SALAMANCA"	"SALDEANA"	"IU"	0
"16363"	"SALAMANCA"	"SALDEANA"	"PACMA"	0
"16364"	"SALAMANCA"	"SALDEANA"	"Podemos"	0
"16365"	"SALAMANCA"	"SALDEANA"	"PP"	33
"16366"	"SALAMANCA"	"SALDEANA"	"PREPAL"	0
"16367"	"SALAMANCA"	"SALDEANA"	"PSOE"	50
"16368"	"SALAMANCA"	"SALDEANA"	"UPL"	0
"16369"	"SALAMANCA"	"SALDEANA"	"VOX"	2
"16370"	"SALAMANCA"	"SALDEANA"	"Votos en blanco"	0
"16371"	"SALAMANCA"	"SALDEANA"	"Votos nulos"	0
"16372"	"SALAMANCA"	"SALMORAL"	"CONTIGO"	0
"16373"	"SALAMANCA"	"SALMORAL"	"Cs"	18
"16374"	"SALAMANCA"	"SALMORAL"	"IU"	0
"16375"	"SALAMANCA"	"SALMORAL"	"PACMA"	0
"16376"	"SALAMANCA"	"SALMORAL"	"Podemos"	1
"16377"	"SALAMANCA"	"SALMORAL"	"PP"	53
"16378"	"SALAMANCA"	"SALMORAL"	"PREPAL"	0
"16379"	"SALAMANCA"	"SALMORAL"	"PSOE"	19
"16380"	"SALAMANCA"	"SALMORAL"	"UPL"	0
"16381"	"SALAMANCA"	"SALMORAL"	"VOX"	2
"16382"	"SALAMANCA"	"SALMORAL"	"Votos en blanco"	1
"16383"	"SALAMANCA"	"SALMORAL"	"Votos nulos"	1
"16384"	"SALAMANCA"	"SALVATIERRA DE TORMES"	"CONTIGO"	0
"16385"	"SALAMANCA"	"SALVATIERRA DE TORMES"	"Cs"	12
"16386"	"SALAMANCA"	"SALVATIERRA DE TORMES"	"IU"	0
"16387"	"SALAMANCA"	"SALVATIERRA DE TORMES"	"PACMA"	0
"16388"	"SALAMANCA"	"SALVATIERRA DE TORMES"	"Podemos"	1
"16389"	"SALAMANCA"	"SALVATIERRA DE TORMES"	"PP"	33
"16390"	"SALAMANCA"	"SALVATIERRA DE TORMES"	"PREPAL"	0
"16391"	"SALAMANCA"	"SALVATIERRA DE TORMES"	"PSOE"	15
"16392"	"SALAMANCA"	"SALVATIERRA DE TORMES"	"UPL"	0
"16393"	"SALAMANCA"	"SALVATIERRA DE TORMES"	"VOX"	5
"16394"	"SALAMANCA"	"SALVATIERRA DE TORMES"	"Votos en blanco"	2
"16395"	"SALAMANCA"	"SALVATIERRA DE TORMES"	"Votos nulos"	0
"16396"	"SALAMANCA"	"SAN CRISTOBAL DE LA CUESTA"	"CONTIGO"	2
"16397"	"SALAMANCA"	"SAN CRISTOBAL DE LA CUESTA"	"Cs"	208
"16398"	"SALAMANCA"	"SAN CRISTOBAL DE LA CUESTA"	"IU"	26
"16399"	"SALAMANCA"	"SAN CRISTOBAL DE LA CUESTA"	"PACMA"	9
"16400"	"SALAMANCA"	"SAN CRISTOBAL DE LA CUESTA"	"Podemos"	42
"16401"	"SALAMANCA"	"SAN CRISTOBAL DE LA CUESTA"	"PP"	143
"16402"	"SALAMANCA"	"SAN CRISTOBAL DE LA CUESTA"	"PREPAL"	3
"16403"	"SALAMANCA"	"SAN CRISTOBAL DE LA CUESTA"	"PSOE"	133
"16404"	"SALAMANCA"	"SAN CRISTOBAL DE LA CUESTA"	"UPL"	1
"16405"	"SALAMANCA"	"SAN CRISTOBAL DE LA CUESTA"	"VOX"	44
"16406"	"SALAMANCA"	"SAN CRISTOBAL DE LA CUESTA"	"Votos en blanco"	10
"16407"	"SALAMANCA"	"SAN CRISTOBAL DE LA CUESTA"	"Votos nulos"	4
"16408"	"SALAMANCA"	"SAN ESTEBAN DE LA SIERRA"	"CONTIGO"	0
"16409"	"SALAMANCA"	"SAN ESTEBAN DE LA SIERRA"	"Cs"	14
"16410"	"SALAMANCA"	"SAN ESTEBAN DE LA SIERRA"	"IU"	1
"16411"	"SALAMANCA"	"SAN ESTEBAN DE LA SIERRA"	"PACMA"	1
"16412"	"SALAMANCA"	"SAN ESTEBAN DE LA SIERRA"	"Podemos"	11
"16413"	"SALAMANCA"	"SAN ESTEBAN DE LA SIERRA"	"PP"	142
"16414"	"SALAMANCA"	"SAN ESTEBAN DE LA SIERRA"	"PREPAL"	2
"16415"	"SALAMANCA"	"SAN ESTEBAN DE LA SIERRA"	"PSOE"	68
"16416"	"SALAMANCA"	"SAN ESTEBAN DE LA SIERRA"	"UPL"	0
"16417"	"SALAMANCA"	"SAN ESTEBAN DE LA SIERRA"	"VOX"	3
"16418"	"SALAMANCA"	"SAN ESTEBAN DE LA SIERRA"	"Votos en blanco"	1
"16419"	"SALAMANCA"	"SAN ESTEBAN DE LA SIERRA"	"Votos nulos"	3
"16420"	"SALAMANCA"	"SAN FELICES DE LOS GALLEGOS"	"CONTIGO"	0
"16421"	"SALAMANCA"	"SAN FELICES DE LOS GALLEGOS"	"Cs"	25
"16422"	"SALAMANCA"	"SAN FELICES DE LOS GALLEGOS"	"IU"	3
"16423"	"SALAMANCA"	"SAN FELICES DE LOS GALLEGOS"	"PACMA"	1
"16424"	"SALAMANCA"	"SAN FELICES DE LOS GALLEGOS"	"Podemos"	8
"16425"	"SALAMANCA"	"SAN FELICES DE LOS GALLEGOS"	"PP"	119
"16426"	"SALAMANCA"	"SAN FELICES DE LOS GALLEGOS"	"PREPAL"	1
"16427"	"SALAMANCA"	"SAN FELICES DE LOS GALLEGOS"	"PSOE"	100
"16428"	"SALAMANCA"	"SAN FELICES DE LOS GALLEGOS"	"UPL"	0
"16429"	"SALAMANCA"	"SAN FELICES DE LOS GALLEGOS"	"VOX"	15
"16430"	"SALAMANCA"	"SAN FELICES DE LOS GALLEGOS"	"Votos en blanco"	2
"16431"	"SALAMANCA"	"SAN FELICES DE LOS GALLEGOS"	"Votos nulos"	0
"16432"	"SALAMANCA"	"SAN MARTIN DEL CASTAÑAR"	"CONTIGO"	0
"16433"	"SALAMANCA"	"SAN MARTIN DEL CASTAÑAR"	"Cs"	16
"16434"	"SALAMANCA"	"SAN MARTIN DEL CASTAÑAR"	"IU"	8
"16435"	"SALAMANCA"	"SAN MARTIN DEL CASTAÑAR"	"PACMA"	1
"16436"	"SALAMANCA"	"SAN MARTIN DEL CASTAÑAR"	"Podemos"	10
"16437"	"SALAMANCA"	"SAN MARTIN DEL CASTAÑAR"	"PP"	24
"16438"	"SALAMANCA"	"SAN MARTIN DEL CASTAÑAR"	"PREPAL"	0
"16439"	"SALAMANCA"	"SAN MARTIN DEL CASTAÑAR"	"PSOE"	81
"16440"	"SALAMANCA"	"SAN MARTIN DEL CASTAÑAR"	"UPL"	0
"16441"	"SALAMANCA"	"SAN MARTIN DEL CASTAÑAR"	"VOX"	6
"16442"	"SALAMANCA"	"SAN MARTIN DEL CASTAÑAR"	"Votos en blanco"	3
"16443"	"SALAMANCA"	"SAN MARTIN DEL CASTAÑAR"	"Votos nulos"	0
"16444"	"SALAMANCA"	"SAN MIGUEL DE VALERO"	"CONTIGO"	0
"16445"	"SALAMANCA"	"SAN MIGUEL DE VALERO"	"Cs"	31
"16446"	"SALAMANCA"	"SAN MIGUEL DE VALERO"	"IU"	2
"16447"	"SALAMANCA"	"SAN MIGUEL DE VALERO"	"PACMA"	1
"16448"	"SALAMANCA"	"SAN MIGUEL DE VALERO"	"Podemos"	1
"16449"	"SALAMANCA"	"SAN MIGUEL DE VALERO"	"PP"	112
"16450"	"SALAMANCA"	"SAN MIGUEL DE VALERO"	"PREPAL"	0
"16451"	"SALAMANCA"	"SAN MIGUEL DE VALERO"	"PSOE"	48
"16452"	"SALAMANCA"	"SAN MIGUEL DE VALERO"	"UPL"	0
"16453"	"SALAMANCA"	"SAN MIGUEL DE VALERO"	"VOX"	9
"16454"	"SALAMANCA"	"SAN MIGUEL DE VALERO"	"Votos en blanco"	5
"16455"	"SALAMANCA"	"SAN MIGUEL DE VALERO"	"Votos nulos"	7
"16456"	"SALAMANCA"	"SAN MIGUEL DEL ROBLEDO"	"CONTIGO"	0
"16457"	"SALAMANCA"	"SAN MIGUEL DEL ROBLEDO"	"Cs"	4
"16458"	"SALAMANCA"	"SAN MIGUEL DEL ROBLEDO"	"IU"	1
